Emotiv EPOC+: ['AF3', 'AF4', 'F7', 'F8', 'F3', 'F4', 'FC5', 'FC6', 'T7', 'T8', 'P7', 'P8', 'O1', 'O2']
device: cuda
Total Segments (before droping 0): 37575
Count per Emotion:
emotion
0    10170
1    10245
2     9225
3     7935
Name: count, dtype: int64
------------------------------
Total Segments: 27405
------------------------------
Count per Emotion:
emotion
1    10245
2     9225
3     7935
Name: count, dtype: int64
------------------------------
Percentage per Emotion:
emotion
1    37.38
2    33.66
3    28.95
Name: count, dtype: float64

✅ Data is reasonably BALANCED (Diff: 8.43%)
Detected Input Shape: torch.Size([1, 1, 62, 5])
Setting model in_chans to: 1

========================================
  PROCESSING SUBJECT: 1
========================================
Total Unique Videos (Across 3 Sessions): 54
Training on: 43 | Testing on: 11
Epoch 1: Train Acc=51.80% | Val Acc=28.80% | Loss: 0.7174/0.7606 | Loss Ratio: 0.94 | LR: 0.000050 | Elapsed Time: 1.84 seconds [BEST ACC]
Epoch 2: Train Acc=53.34% | Val Acc=63.59% | Loss: 0.6971/0.6845 | Loss Ratio: 1.02 | LR: 0.000051 | Elapsed Time: 1.85 seconds [BEST ACC]
Epoch 3: Train Acc=61.94% | Val Acc=73.91% | Loss: 0.6658/0.6370 | Loss Ratio: 1.05 | LR: 0.000052 | Elapsed Time: 1.85 seconds [BEST ACC]
Epoch 4: Train Acc=67.89% | Val Acc=80.43% | Loss: 0.6320/0.6655 | Loss Ratio: 0.95 | LR: 0.000053 | Elapsed Time: 1.84 seconds [BEST ACC]
Epoch 5: Train Acc=67.56% | Val Acc=76.90% | Loss: 0.6214/0.6011 | Loss Ratio: 1.03 | LR: 0.000055 | Elapsed Time: 1.84 seconds 
Epoch 6: Train Acc=70.63% | Val Acc=80.43% | Loss: 0.5895/0.7111 | Loss Ratio: 0.83 | LR: 0.000057 | Elapsed Time: 1.83 seconds [BEST ACC]
Epoch 7: Train Acc=77.11% | Val Acc=85.05% | Loss: 0.5583/0.6593 | Loss Ratio: 0.85 | LR: 0.000060 | Elapsed Time: 1.85 seconds [BEST ACC]
Epoch 8: Train Acc=69.87% | Val Acc=80.43% | Loss: 0.5862/0.7272 | Loss Ratio: 0.81 | LR: 0.000063 | Elapsed Time: 1.84 seconds 
Epoch 9: Train Acc=71.92% | Val Acc=80.43% | Loss: 0.6087/0.7252 | Loss Ratio: 0.84 | LR: 0.000066 | Elapsed Time: 1.84 seconds 
Epoch 10: Train Acc=79.72% | Val Acc=78.80% | Loss: 0.5150/0.7007 | Loss Ratio: 0.73 | LR: 0.000069 | Elapsed Time: 1.84 seconds 
Epoch 11: Train Acc=81.24% | Val Acc=80.43% | Loss: 0.4921/0.8301 | Loss Ratio: 0.59 | LR: 0.000073 | Elapsed Time: 1.84 seconds 
Epoch 12: Train Acc=78.84% | Val Acc=78.80% | Loss: 0.5274/0.6195 | Loss Ratio: 0.85 | LR: 0.000078 | Elapsed Time: 1.85 seconds 
Epoch 13: Train Acc=80.19% | Val Acc=85.05% | Loss: 0.5250/0.6149 | Loss Ratio: 0.85 | LR: 0.000083 | Elapsed Time: 1.84 seconds [BEST ACC]
Epoch 14: Train Acc=88.16% | Val Acc=85.05% | Loss: 0.4365/0.6750 | Loss Ratio: 0.65 | LR: 0.000088 | Elapsed Time: 1.84 seconds [BEST ACC]
Epoch 15: Train Acc=76.57% | Val Acc=84.24% | Loss: 0.5444/0.6315 | Loss Ratio: 0.86 | LR: 0.000093 | Elapsed Time: 1.83 seconds 
Epoch 16: Train Acc=80.83% | Val Acc=85.05% | Loss: 0.5095/0.6031 | Loss Ratio: 0.84 | LR: 0.000099 | Elapsed Time: 1.84 seconds 
